osm_uid,osm_type,osm_id,category,name,brand,brand:wikidata,addr:street,addr:district,opening_hours,website,phone,operator,cuisine,wikidata,lat,lon,_raw_tags
node/11811666325,node,11811666325,coffee_shops,ستاربكس,ستاربكس,Q37158,,,,,,,coffee_shop,,24.4782479,54.3480199,"{""amenity"": ""cafe"", ""brand"": ""ستاربكس"", ""brand:ar"": ""ستاربكس"", ""brand:en"": ""Starbucks"", ""brand:wikidata"": ""Q37158"", ""cuisine"": ""coffee_shop"", ""name"": ""ستاربكس"", ""name:ar"": ""ستاربكس"", ""name:en"": ""Starbucks"", ""official_name"": ""ستاربكس كافية"", ""official_name:ar"": ""ستاربكس كافية"", ""official_name:en"": ""Starbucks Coffee"", ""takeaway"": ""yes""}"
node/11811666461,node,11811666461,tourist_landmarks,,,,,,,,,,,,24.47875,54.3466413,"{""tourism"": ""viewpoint""}"
node/11811918267,node,11811918267,fast_food,Quick Food Cafeteria,,,,,,,,,,,24.4790565,54.3471287,"{""amenity"": ""fast_food"", ""fast_food"": ""cafeteria"", ""name"": ""Quick Food Cafeteria""}"
node/11812201778,node,11812201778,supermarkets,WWestZone,,,,,,,,,,,24.49542,54.3751753,"{""name"": ""WWestZone"", ""shop"": ""supermarket""}"
node/11815318203,node,11815318203,coffee_shops,Laura,,,,,Mo-Su 09:00-21:00,,,,coffee_shop,,24.4804482,54.6186858,"{""amenity"": ""cafe"", ""cuisine"": ""coffee_shop"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""name"": ""Laura"", ""opening_hours"": ""Mo-Su 09:00-21:00""}"
node/11842624670,node,11842624670,bus_stops,,,,,,,,,,,,24.5270234,54.3649676,"{""bus"": ""yes"", ""public_transport"": ""stop_position""}"
node/11842624675,node,11842624675,bus_stops,,,,,,,,,,,,24.5282892,54.3674672,"{""bus"": ""yes"", ""public_transport"": ""stop_position""}"
node/11842626919,node,11842626919,restaurants,Fish Story,,,,,,,,,seafood,,24.528372,54.363973,"{""amenity"": ""restaurant"", ""cuisine"": ""seafood"", ""name"": ""Fish Story""}"
node/11842626922,node,11842626922,restaurants,Osh House Restaurant,,,,,,,,,uzbek,,24.5278842,54.3643689,"{""amenity"": ""restaurant"", ""cuisine"": ""uzbek"", ""name"": ""Osh House Restaurant""}"
node/11842626924,node,11842626924,restaurants,Naeem Sweets,,,,,,,,,,,24.5278577,54.3645201,"{""amenity"": ""restaurant"", ""name"": ""Naeem Sweets""}"
node/11842626935,node,11842626935,restaurants,Kuziba Family Restaurant,,,,,,,,,,,24.5285581,54.3656151,"{""amenity"": ""restaurant"", ""name"": ""Kuziba Family Restaurant""}"
node/11842626936,node,11842626936,convenience,Baqala,,,,,,,,,,,24.5285197,54.3655569,"{""name"": ""Baqala"", ""shop"": ""convenience""}"
node/11842626938,node,11842626938,bus_stops,,,,,,,,,,,,24.5281805,54.3672954,"{""bus"": ""yes"", ""public_transport"": ""stop_position""}"
node/11842626953,node,11842626953,tourist_landmarks,Marsa Mina,,,,,,,,,,,24.5299525,54.3791552,"{""name"": ""Marsa Mina"", ""tourism"": ""attraction""}"
node/11848699533,node,11848699533,convenience,Baqala,,,,,,,,,,,24.4768678,54.3713968,"{""name"": ""Baqala"", ""shop"": ""convenience""}"
node/11848699562,node,11848699562,bakeries,Al Sultan Bakeries and Markets,,,,,,,,,,,24.4755775,54.3727813,"{""name"": ""Al Sultan Bakeries and Markets"", ""shop"": ""bakery""}"
node/11848699567,node,11848699567,pharmacies,Life Pharmacy,,,,,,,,,,,24.4748258,54.3735595,"{""amenity"": ""pharmacy"", ""healthcare"": ""pharmacy"", ""name"": ""Life Pharmacy""}"
node/11848699569,node,11848699569,supermarkets,Al Nashama Supermarket,,,,,,,,,,,24.4746441,54.3737228,"{""name"": ""Al Nashama Supermarket"", ""shop"": ""supermarket""}"
node/11848699570,node,11848699570,bus_stops,,,,,,,,,,,,24.4747461,54.3739546,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""public_transport"": ""platform""}"
node/11851491334,node,11851491334,restaurants,Square Bistro Restaurant,,,,,,,,,,,24.4734215,54.3492768,"{""amenity"": ""restaurant"", ""name"": ""Square Bistro Restaurant""}"
node/11851491336,node,11851491336,restaurants,Hatay,,,,,,,,,,,24.4723181,54.3502008,"{""amenity"": ""restaurant"", ""name"": ""Hatay""}"
node/11851491338,node,11851491338,restaurants,Tasha,,,,,,,,,,,24.4723791,54.3503537,"{""amenity"": ""restaurant"", ""name"": ""Tasha""}"
node/11851491339,node,11851491339,restaurants,Turf,,,,,,,,,,,24.4723242,54.3503966,"{""amenity"": ""restaurant"", ""name"": ""Turf""}"
node/11851491340,node,11851491340,fast_food,Orgada Burger,,,,,,,,,burger,,24.4722631,54.3504288,"{""amenity"": ""fast_food"", ""cuisine"": ""burger"", ""name"": ""Orgada Burger""}"
node/11851491341,node,11851491341,restaurants,The Coffee Club,,,,,,,,,,,24.4722107,54.3504691,"{""amenity"": ""restaurant"", ""name"": ""The Coffee Club""}"
node/11851491367,node,11851491367,pharmacies,HealthSense Pharmacy,,,,,,,,,,,24.4678191,54.3384115,"{""amenity"": ""pharmacy"", ""healthcare"": ""pharmacy"", ""name"": ""HealthSense Pharmacy""}"
node/11851491368,node,11851491368,restaurants,Sola Restaurant & Cafe,,,,,,,,,,,24.4675879,54.3385675,"{""amenity"": ""restaurant"", ""name"": ""Sola Restaurant & Cafe""}"
node/11851526570,node,11851526570,restaurants,Söcial,,,,,,,,,,,24.4674604,54.3383637,"{""amenity"": ""restaurant"", ""name"": ""Söcial""}"
node/11851526571,node,11851526571,coffee_shops,Crunch & Munch Cafe,,,,,,,,,,,24.4677448,54.3383268,"{""amenity"": ""cafe"", ""name"": ""Crunch & Munch Cafe""}"
node/11851526573,node,11851526573,restaurants,"""dialogue""",,,,,,,,,,,24.4669475,54.3387157,"{""amenity"": ""restaurant"", ""name"": ""\""dialogue\""""}"
node/11854285071,node,11854285071,convenience,Baqala,,,,,,,,,,,24.4943945,54.3638712,"{""name"": ""Baqala"", ""shop"": ""convenience""}"
node/11854285072,node,11854285072,convenience,Baqala,,,,,,,,,,,24.4943622,54.3632617,"{""name"": ""Baqala"", ""shop"": ""convenience""}"
node/11867271705,node,11867271705,supermarkets,Freshlandia,,,,,,,,,,,24.4456614,54.5947444,"{""name"": ""Freshlandia"", ""shop"": ""supermarket""}"
node/11869033296,node,11869033296,sports,Adidas Outlet,Adidas,Q3895,,,,,,,,,24.4786261,54.3535953,"{""brand"": ""Adidas"", ""brand:wikidata"": ""Q3895"", ""name"": ""Adidas Outlet"", ""shoes"": ""yes"", ""shop"": ""sports""}"
node/11871046837,node,11871046837,restaurants,Burro Blanco,,,,,,,,,mexican,,24.5202965,54.4353314,"{""amenity"": ""restaurant"", ""cuisine"": ""mexican"", ""name"": ""Burro Blanco""}"
node/11871259723,node,11871259723,supermarkets,Grandiose,,,,,,,,Grandiose,,,24.5208907,54.4338932,"{""addr:city"": ""Abu Dhabi"", ""addr:postcode"": ""22602"", ""name"": ""Grandiose"", ""operator"": ""Grandiose"", ""payment:app"": ""yes"", ""payment:cash"": ""yes"", ""payment:contactless"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""shop"": ""supermarket""}"
node/1187355946,node,1187355946,supermarkets,Emirates General Market,,,,,,,,,,,24.3537051,54.6484204,"{""name"": ""Emirates General Market"", ""name:en"": ""Emirates General Market"", ""shop"": ""supermarket""}"
node/1187364362,node,1187364362,tourist_landmarks,Umm Al Nar Archeological Site,,,,,,,,,,,24.4385876,54.5141837,"{""historic"": ""archaeological_site"", ""name"": ""Umm Al Nar Archeological Site"", ""name:en"": ""Umm Al Nar Archeological Site""}"
node/11901215427,node,11901215427,convenience,Baqala,,,,,,,,,,,24.4951823,54.3719754,"{""name"": ""Baqala"", ""name:en"": ""Baqala"", ""shop"": ""convenience""}"
node/11901215428,node,11901215428,convenience,Baqala,,,,,,,,,,,24.4938687,54.3734411,"{""name"": ""Baqala"", ""name:en"": ""Baqala"", ""shop"": ""convenience""}"
node/11901215442,node,11901215442,restaurants,Juancho's,,,,,,,,,,,24.4949584,54.373625,"{""amenity"": ""restaurant"", ""name"": ""Juancho's""}"
node/11901215443,node,11901215443,coffee_shops,Mancha,,,,,,,,,bubble_tea,,24.4946943,54.3732203,"{""amenity"": ""cafe"", ""cuisine"": ""bubble_tea"", ""name"": ""Mancha""}"
node/11901215448,node,11901215448,department_stores,Al Sadaf Fashions,,,,,,,,,,,24.4937721,54.3735761,"{""name"": ""Al Sadaf Fashions"", ""shop"": ""department_store""}"
node/11901770491,node,11901770491,bus_stops,,,,,,,,,,,,24.433435,54.3758353,"{""bus"": ""yes"", ""public_transport"": ""stop_position""}"
node/11901770492,node,11901770492,bus_stops,Shakbout Bin Sultan St / Al Bateen St,,,,,,,,Integrated Terminal Centre,,,24.4333545,54.3758898,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Shakbout Bin Sultan St / Al Bateen St"", ""network"": ""ITC"", ""operator"": ""Integrated Terminal Centre"", ""public_transport"": ""platform"", ""ref"": ""01942B""}"
node/11901770493,node,11901770493,bus_stops,,,,,,,,,,,,24.4376893,54.3738543,"{""bus"": ""yes"", ""public_transport"": ""stop_position""}"
node/11901770494,node,11901770494,bus_stops,Al Khaleej Al Arabi St / Zaid Bin Al Haritha Mosque,,,,,,,,Integrated Terminal Centre,,,24.4377629,54.3739396,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Al Khaleej Al Arabi St / Zaid Bin Al Haritha Mosque"", ""network"": ""ITC"", ""operator"": ""Integrated Terminal Centre"", ""public_transport"": ""platform"", ""ref"": ""030380""}"
node/11901770496,node,11901770496,bus_stops,,,,,,,,,,,,24.4405031,54.3709604,"{""bus"": ""yes"", ""public_transport"": ""stop_position""}"
node/11901770497,node,11901770497,bus_stops,Al Khaleej Al Arabi St / Al Jarneen St,,,,,,,,Integrated Terminal Centre,,,24.4405942,54.3710048,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Al Khaleej Al Arabi St / Al Jarneen St"", ""network"": ""ITC"", ""operator"": ""Integrated Terminal Centre"", ""public_transport"": ""platform"", ""ref"": ""03036A"", ""shelter"": ""yes""}"
node/11901770507,node,11901770507,bus_stops,,,,,,,,,,,,24.4424301,54.3691078,"{""bus"": ""yes"", ""public_transport"": ""stop_position""}"
node/11901770508,node,11901770508,bus_stops,Al Khaleej Al Arabi St / Al Khirayz St,,,,,,,,Integrated Terminal Centre,,,24.4425029,54.3691577,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Al Khaleej Al Arabi St / Al Khirayz St"", ""network"": ""ITC"", ""operator"": ""Integrated Terminal Centre"", ""public_transport"": ""platform"", ""ref"": ""030330"", ""shelter"": ""yes""}"
node/11901770509,node,11901770509,bus_stops,,,,,,,,,,,,24.4471942,54.3645278,"{""bus"": ""yes"", ""public_transport"": ""stop_position""}"
node/11901770510,node,11901770510,bus_stops,Al Khaleej Al Arabi St / Mohamed Bin Khalifa St,,,,,,,,Integrated Terminal Centre,,,24.4472819,54.3645736,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Al Khaleej Al Arabi St / Mohamed Bin Khalifa St"", ""network"": ""ITC"", ""operator"": ""Integrated Terminal Centre"", ""public_transport"": ""platform"", ""ref"": ""03025A"", ""shelter"": ""yes""}"
node/11901770536,node,11901770536,bus_stops,,,,,,,,,,,,24.4559227,54.3686464,"{""bus"": ""yes"", ""public_transport"": ""stop_position""}"
node/11901770537,node,11901770537,bus_stops,Shk. Fatima bint Mubarak St / Liwa Village,,,,,,,,Integrated Terminal Centre,,,24.4558399,54.3687171,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Shk. Fatima bint Mubarak St / Liwa Village"", ""network"": ""ITC"", ""operator"": ""Integrated Terminal Centre"", ""public_transport"": ""platform"", ""ref"": ""013160""}"
node/11901770538,node,11901770538,bus_stops,,,,,,,,,,,,24.4580156,54.3712627,"{""bus"": ""yes"", ""public_transport"": ""stop_position""}"
node/11901770539,node,11901770539,bus_stops,Shk. Fatima bint Mubarak St / Al Karamah St,,,,,,,,Integrated Terminal Centre,,,24.4579454,54.3713136,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Shk. Fatima bint Mubarak St / Al Karamah St"", ""network"": ""ITC"", ""operator"": ""Integrated Terminal Centre"", ""public_transport"": ""platform"", ""ref"": ""013140""}"
node/11901770540,node,11901770540,bus_stops,,,,,,,,,,,,24.4616541,54.3758977,"{""bus"": ""yes"", ""public_transport"": ""stop_position""}"
node/11901770541,node,11901770541,bus_stops,Shk. Fatima bint Mubarak St / Khalifa Bin Al Nahyan Foundation,,,,,,,,Integrated Terminal Centre,,,24.4615732,54.3759744,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Shk. Fatima bint Mubarak St / Khalifa Bin Al Nahyan Foundation"", ""network"": ""ITC"", ""operator"": ""Integrated Terminal Centre"", ""public_transport"": ""platform"", ""ref"": ""01312A""}"
node/11901770543,node,11901770543,bus_stops,,,,,,,,,,,,24.464137,54.3790128,"{""bus"": ""yes"", ""public_transport"": ""stop_position""}"
node/11901770544,node,11901770544,bus_stops,Shk. Fatima bint Mubarak St / Zayed Educational Campus,,,,,,,,Integrated Terminal Centre,,,24.4640516,54.3790937,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Shk. Fatima bint Mubarak St / Zayed Educational Campus"", ""network"": ""ITC"", ""operator"": ""Integrated Terminal Centre"", ""public_transport"": ""platform"", ""ref"": ""01310A""}"
node/11901770545,node,11901770545,bus_stops,,,,,,,,,,,,24.4716231,54.3775728,"{""bus"": ""yes"", ""public_transport"": ""stop_position""}"
node/11901770546,node,11901770546,bus_stops,Shk. Fatima bint Mubarak St / Abu Dhabi Bus Station,,,,,,,,Integrated Terminal Centre,,,24.4717367,54.3776748,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Shk. Fatima bint Mubarak St / Abu Dhabi Bus Station"", ""network"": ""ITC"", ""operator"": ""Integrated Terminal Centre"", ""public_transport"": ""platform"", ""ref"": ""00421A"", ""shelter"": ""yes""}"
node/11901770547,node,11901770547,bus_stops,,,,,,,,,,,,24.475399,54.3781403,"{""bus"": ""yes"", ""public_transport"": ""stop_position""}"
node/11901770548,node,11901770548,bus_stops,Hazaa Bin Zayed St / Higher College of Technology,,,,,,,,Integrated Terminal Centre,,,24.4753207,54.3782517,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Hazaa Bin Zayed St / Higher College of Technology"", ""network"": ""ITC"", ""operator"": ""Integrated Terminal Centre"", ""public_transport"": ""platform"", ""ref"": ""01123A"", ""shelter"": ""yes""}"
node/11901770549,node,11901770549,bus_stops,,,,,,,,,,,,24.4763552,54.3794807,"{""bus"": ""yes"", ""public_transport"": ""stop_position""}"
node/11901770550,node,11901770550,bus_stops,Hazaa Bin Zayed St / Al Jaleel Al Fahim School,,,,,,,,Integrated Terminal Centre,,,24.4761356,54.3793731,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Hazaa Bin Zayed St / Al Jaleel Al Fahim School"", ""network"": ""ITC"", ""operator"": ""Integrated Terminal Centre"", ""public_transport"": ""platform"", ""ref"": ""011250""}"
node/11901770553,node,11901770553,bus_stops,,,,,,,,,,,,24.4912157,54.3966483,"{""bus"": ""yes"", ""public_transport"": ""stop_position""}"
node/11901770554,node,11901770554,bus_stops,Hazaa Bin Zayed St / Marina Square,,,,,,,,Integrated Terminal Centre,,,24.4912025,54.3967667,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Hazaa Bin Zayed St / Marina Square"", ""network"": ""ITC"", ""operator"": ""Integrated Terminal Centre"", ""public_transport"": ""platform"", ""ref"": ""011320""}"
node/11901770555,node,11901770555,bus_stops,,,,,,,,,,,,24.4936347,54.3999112,"{""bus"": ""yes"", ""public_transport"": ""stop_position""}"
node/11901770556,node,11901770556,bus_stops,Al Reem St / Al Zaffat St,,,,,,,,Integrated Terminal Centre,,,24.4935299,54.3998971,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Al Reem St / Al Zaffat St"", ""network"": ""ITC"", ""operator"": ""Integrated Terminal Centre"", ""public_transport"": ""platform"", ""ref"": ""007740""}"
node/11901770559,node,11901770559,bus_stops,,,,,,,,,,,,24.4933465,54.4022315,"{""bus"": ""yes"", ""public_transport"": ""stop_position""}"
node/11901770560,node,11901770560,bus_stops,Al Reem St / Al Zawi St,,,,,,,,Integrated Terminal Centre,,,24.493265,54.4022214,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Al Reem St / Al Zawi St"", ""network"": ""ITC"", ""operator"": ""Integrated Terminal Centre"", ""public_transport"": ""platform"", ""ref"": ""00776A""}"
node/11901779472,node,11901779472,bus_stops,,,,,,,,,,,,24.4952311,54.4082079,"{""bus"": ""yes"", ""public_transport"": ""stop_position""}"
node/11901779473,node,11901779473,bus_stops,Al Oud St / Gate Towers,,,,,,,,Integrated Terminal Centre,,,24.4951436,54.408258,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Al Oud St / Gate Towers"", ""network"": ""ITC"", ""operator"": ""Integrated Terminal Centre"", ""public_transport"": ""platform"", ""ref"": ""010820""}"
node/11901779474,node,11901779474,bus_stops,,,,,,,,,,,,24.4997772,54.4103276,"{""bus"": ""yes"", ""public_transport"": ""stop_position""}"
node/11901779475,node,11901779475,bus_stops,Al Oud St / Beach Towers,,,,,,,,Integrated Terminal Centre,,,24.499782,54.4104703,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Al Oud St / Beach Towers"", ""network"": ""ITC"", ""operator"": ""Integrated Terminal Centre"", ""public_transport"": ""platform"", ""ref"": ""01086B"", ""shelter"": ""yes""}"
node/11901779477,node,11901779477,bus_stops,,,,,,,,,,,,24.5037356,54.4092801,"{""bus"": ""yes"", ""public_transport"": ""stop_position""}"
node/11901779478,node,11901779478,bus_stops,Al Oud St / Union National Bank,,,,,,,,Integrated Terminal Centre,,,24.5037899,54.4094022,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Al Oud St / Union National Bank"", ""network"": ""ITC"", ""operator"": ""Integrated Terminal Centre"", ""public_transport"": ""platform"", ""ref"": ""01088B"", ""shelter"": ""yes""}"
node/11901779479,node,11901779479,bus_stops,,,,,,,,,,,,24.5080362,54.4057521,"{""bus"": ""yes"", ""public_transport"": ""stop_position""}"
node/11901779480,node,11901779480,bus_stops,Al Oud St / Repton School,,,,,,,,Integrated Terminal Centre,,,24.5080738,54.4058544,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Al Oud St / Repton School"", ""network"": ""ITC"", ""operator"": ""Integrated Terminal Centre"", ""public_transport"": ""platform"", ""ref"": ""01090B""}"
node/11901779483,node,11901779483,bus_stops,Al Oud St / Al Reem Shams,,,,,,,,Integrated Terminal Centre,,,24.5098245,54.4048691,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Al Oud St / Al Reem Shams"", ""network"": ""ITC"", ""operator"": ""Integrated Terminal Centre"", ""public_transport"": ""platform"", ""ref"": ""01094B""}"
node/11901779485,node,11901779485,bus_stops,,,,,,,,,,,,24.5113036,54.4085823,"{""bus"": ""yes"", ""public_transport"": ""stop_position""}"
node/11901779486,node,11901779486,bus_stops,Al Muqarrab St / Al Reem Shams,,,,,,,,Integrated Terminal Centre,,,24.5113703,54.4086363,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Al Muqarrab St / Al Reem Shams"", ""network"": ""ITC"", ""operator"": ""Integrated Terminal Centre"", ""public_transport"": ""platform"", ""ref"": ""010960""}"
node/11902521959,node,11902521959,bus_stops,,,,,,,,,,,,24.5111826,54.4075012,"{""bus"": ""yes"", ""public_transport"": ""stop_position""}"
node/11902521960,node,11902521960,bus_stops,Al Muqadah St / Al Reem Shams,,,,,,,,Integrated Terminal Centre,,,24.5112182,54.4074428,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Al Muqadah St / Al Reem Shams"", ""network"": ""ITC"", ""operator"": ""Integrated Terminal Centre"", ""public_transport"": ""platform"", ""ref"": ""01098B""}"
node/11902521961,node,11902521961,bus_stops,Al Reem Shams,,,,,,,,Integrated Terminal Centre,,,24.5114302,54.4052373,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Al Reem Shams"", ""network"": ""ITC"", ""operator"": ""Integrated Terminal Centre"", ""public_transport"": ""platform"", ""ref"": ""01094A""}"
node/11902521962,node,11902521962,bus_stops,Al Oud St / Repton School,,,,,,,,Integrated Terminal Centre,,,24.5066249,54.4062083,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Al Oud St / Repton School"", ""network"": ""ITC"", ""operator"": ""Integrated Terminal Centre"", ""public_transport"": ""platform"", ""ref"": ""01090A""}"
node/11902521963,node,11902521963,bus_stops,,,,,,,,,,,,24.5025695,54.4094677,"{""bus"": ""yes"", ""public_transport"": ""stop_position""}"
node/11902521964,node,11902521964,bus_stops,Al Oud St / Union National Bank,,,,,,,,Integrated Terminal Centre,,,24.5025426,54.4093859,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Al Oud St / Union National Bank"", ""network"": ""ITC"", ""operator"": ""Integrated Terminal Centre"", ""public_transport"": ""platform"", ""ref"": ""01088A""}"
